lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,4649,0.810560941696167,38,,,,,,,,,,,,,,
,4679,,38,0.7419267892837524,20.846256256103516,6.446610450744629,1.129818320274353,13.269826889038086,,,,,,,,,
,4679,,38,,,,,,20.74927520751953,6.9351935386657715,1.8292431831359863,11.984838485717773,,,,,
0.0008979144621664494,4680,,,,,,,,,,,,,,,,
,4699,0.779781699180603,39,,,,,,,,,,,,,,
,4749,0.7163554430007935,39,,,,,,,,,,,,,,
,4799,0.6306860446929932,39,,,,,,,,,,,,,,
,4799,,39,0.7258017659187317,21.710235595703125,5.538325309753418,1.3513513803482056,14.820558547973633,,,,,,,,,
,4799,,39,,,,,,19.442068099975586,6.3343729972839355,1.7544101476669312,11.353283882141113,,,,,
0.0008910248254927808,4800,,,,,,,,,,,,,,,,
,4849,0.5657956004142761,40,,,,,,,,,,,,,,
,4899,0.5318830013275146,40,,,,,,,,,,,,,,
,4919,,40,0.7809562683105469,22.197607040405273,5.405405521392822,1.5064244270324707,15.285778045654297,,,,,,,,,
,4919,,40,,,,,,19.038965225219727,6.385790824890137,1.8091697692871094,10.844003677368164,,,,,
0.0008839385478088264,4920,,,,,,,,,,,,,,,,
,4949,0.5769377946853638,41,,,,,,,,,,,,,,
,4999,0.6477306485176086,41,,,,,,,,,,,,,,
,5039,,41,0.7948424816131592,22.928667068481445,6.933983325958252,1.2405848503112793,14.754097938537598,,,,,,,,,
,5039,,41,,,,,,17.907514572143555,6.051191806793213,1.6482006311416626,10.208121299743652,,,,,
0.0008766591972688036,5040,,,,,,,,,,,,,,,,
,5049,0.6752556562423706,42,,,,,,,,,,,,,,
,5099,0.6999979019165039,42,,,,,,,,,,,,,,
,5149,0.6747951507568359,42,,,,,,,,,,,,,,
,5159,,42,0.7790964245796204,21.156402587890625,4.630039691925049,2.1267168521881104,14.399645805358887,,,,,,,,,
,5159,,42,,,,,,17.983022689819336,6.039669036865234,1.7485783100128174,10.194774627685547,,,,,
0.0008691904392449266,5160,,,,,,,,,,,,,,,,
,5199,0.5761048793792725,43,,,,,,,,,,,,,,
,5249,0.5441840887069702,43,,,,,,,,,,,,,,
,5279,,43,0.7993994951248169,21.710235595703125,5.272485733032227,1.5507310628890991,14.887018203735352,,,,,,,,,
,5279,,43,,,,,,17.215356826782227,5.8296332359313965,1.7319825887680054,9.653740882873535,,,,,
0.000861536034481782,5280,,,,,,,,,,,,,,,,
,5299,0.5730278491973877,44,,,,,,,,,,,,,,
,5349,0.699336051940918,44,,,,,,,,,,,,,,
,5399,0.7599411010742188,44,,,,,,,,,,,,,,
,5399,,44,0.8620597124099731,23.283119201660156,6.070004463195801,1.4399645328521729,15.773150444030762,,,,,,,,,
,5399,,44,,,,,,16.981002807617188,5.688325881958008,1.7566078901290894,9.536067962646484,,,,,
0.0008536998372026804,5400,,,,,,,,,,,,,,,,
,5449,0.5555495023727417,45,,,,,,,,,,,,,,
,5499,0.6739388704299927,45,,,,,,,,,,,,,,
,5519,,45,0.7741789221763611,22.020381927490234,5.892777919769287,1.7722641229629517,14.355339050292969,,,,,,,,,
,5519,,45,,,,,,16.04342269897461,5.5119524002075195,1.7338649034500122,8.797605514526367,,,,,
0.0008456857931689388,5520,,,,,,,,,,,,,,,,
,5549,0.48627448081970215,46,,,,,,,,,,,,,,
,5599,0.5772696733474731,46,,,,,,,,,,,,,,
,5639,,46,0.7910594344139099,20.070890426635742,4.120513916015625,2.1267168521881104,13.823659896850586,,,,,,,,,
,5639,,46,,,,,,15.813338279724121,5.547209739685059,1.6221282482147217,8.644000053405762,,,,,
0.000837497937693071,5640,,,,,,,,,,,,,,,,
,5649,0.545777440071106,47,,,,,,,,,,,,,,
,5699,0.5350239276885986,47,,,,,,,,,,,,,,
,5749,0.4462786912918091,47,,,,,,,,,,,,,,
,5759,,47,0.8022982478141785,21.710235595703125,6.402304172515869,1.2184315919876099,14.089499473571777,,,,,,,,,
,5759,,47,,,,,,14.87808895111084,5.202177047729492,1.5792077779769897,8.096704483032227,,,,,
0.0008291403936068863,5760,,,,,,,,,,,,,,,,
,5799,0.46186500787734985,48,,,,,,,,,,,,,,
,5849,0.47696733474731445,48,,,,,,,,,,,,,,
,5879,,48,0.8173485398292542,22.33052635192871,5.649091720581055,1.4178112745285034,15.26362419128418,,,,,,,,,
,5879,,48,,,,,,14.692171096801758,5.114206790924072,1.68731689453125,7.8906474113464355,,,,,
0.0008206173691855193,5880,,,,,,,,,,,,,,,,
,5899,0.48055869340896606,49,,,,,,,,,,,,,,
,5949,0.47282445430755615,49,,,,,,,,,,,,,,
,5999,0.42478203773498535,49,,,,,,,,,,,,,,
,5999,,49,0.8489280343055725,21.953920364379883,5.981391429901123,1.3956578969955444,14.576871871948242,,,,,,,,,
,5999,,49,,,,,,14.457748413085938,5.262504577636719,1.6442739963531494,7.55096960067749,,,,,
0.0008119331560284373,6000,,,,,,,,,,,,,,,,
,6049,0.5220804810523987,50,,,,,,,,,,,,,,
,6099,0.49558761715888977,50,,,,,,,,,,,,,,
,6119,,50,0.8258340954780579,20.69118309020996,3.9211342334747314,2.1267168521881104,14.643331527709961,,,,,,,,,
,6119,,50,,,,,,14.0381498336792,5.031196117401123,1.6463732719421387,7.3605804443359375,,,,,
0.0008030921268984896,6120,,,,,,,,,,,,,,,,
,6149,0.42606210708618164,51,,,,,,,,,,,,,,
,6199,0.5300330519676208,51,,,,,,,,,,,,,,
,6239,,51,0.8319763541221619,22.396987915039062,6.1807708740234375,1.4621179103851318,14.754097938537598,,,,,,,,,
,6239,,51,,,,,,14.390207290649414,5.203858852386475,1.6234612464904785,7.562886714935303,,,,,
0.0007940987335200902,6240,,,,,,,,,,,,,,,,
,6249,0.535331130027771,52,,,,,,,,,,,,,,
,6299,0.4436783194541931,52,,,,,,,,,,,,,,
,6349,0.6806521415710449,52,,,,,,,,,,,,,,
,6359,,52,0.7920283079147339,20.292423248291016,5.228178977966309,1.5285778045654297,13.535666465759277,,,,,,,,,
,6359,,52,,,,,,13.759778022766113,5.034299850463867,1.7005540132522583,7.024924278259277,,,,,
0.0007849575043376416,6360,,,,,,,,,,,,,,,,
,6399,0.4495852589607239,53,,,,,,,,,,,,,,
,6449,0.29296109080314636,53,,,,,,,,,,,,,,
,6479,,53,0.8069736361503601,20.75764274597168,4.8737263679504395,1.8830305337905884,14.000885963439941,,,,,,,,,
,6479,,53,,,,,,12.467940330505371,4.692368984222412,1.5540112257003784,6.221560478210449,,,,,
0.000775673042235325,6480,,,,,,,,,,,,,,,,
,6499,0.46362560987472534,54,,,,,,,,,,,,,,
,6549,0.607331395149231,54,,,,,,,,,,,,,,
,6599,0.49045243859291077,54,,,,,,,,,,,,,,
,6599,,54,0.8079020380973816,20.779796600341797,5.228178977966309,1.860877275466919,13.690739631652832,,,,,,,,,
,6599,,54,,,,,,12.049701690673828,4.642650604248047,1.4489363431930542,5.958114147186279,,,,,
0.0007662500222194103,6600,,,,,,,,,,,,,,,,
,6649,0.4293648600578308,55,,,,,,,,,,,,,,
,6699,0.4165138006210327,55,,,,,,,,,,,,,,
,6719,,55,0.827602744102478,20.33673095703125,4.7629594802856445,1.7501107454299927,13.823659896850586,,,,,,,,,
,6719,,55,,,,,,11.828812599182129,4.609091758728027,1.4974744319915771,5.7222466468811035,,,,,
0.00075669318906425,6720,,,,,,,,,,,,,,,,
,6749,0.4497988224029541,56,,,,,,,,,,,,,,
,6799,0.5475490689277649,56,,,,,,,,,,,,,,
,6839,,56,0.8393377065658569,19.84935760498047,3.9211342334747314,2.348249912261963,13.579973220825195,,,,,,,,,
